MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LogTransSalePrice,TotBaths,Ext,NeighbourhoodRank,ExtRank
60,RL,11475,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,550,Unf,0,163,713,GasA,TA,Y,SBrkr,741,0,1552,3,1,TA,6,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,209,208,0,0,0,2,2006,WD,Normal,179900,5.255031163345551,3.5,Vinly,NWAmes,Vinly
20,RL,10500,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,524,LwQ,180,160,864,GasA,Gd,Y,SBrkr,0,0,864,2,1,TA,4,Typ,0,,Detchd,Unf,2,TA,TA,Y,216,0,0,0,0,3,2009,WD,Abnorml,97000,4.986771734266245,1.0,Wood,NAmes,Wood
20,RL,13472,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,922.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,56,Unf,0,2336,2392,GasA,Ex,Y,SBrkr,0,0,2392,3,1,Ex,8,Typ,1,Ex,Attchd,Fin,3,TA,TA,Y,248,105,0,0,0,6,2009,WD,Normal,386250,5.586868492432891,2.0,Vinly,NridgHt,Vinly
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,630,630,GasA,TA,Y,SBrkr,672,0,1302,3,1,TA,6,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,5,2009,COD,Abnorml,112000,5.049218022670182,2.5,Wood,BrDale,Wood
60,RL,9950,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,Gd,TA,PConc,Gd,TA,No,GLQ,565,Unf,0,638,1203,GasA,Ex,Y,SBrkr,1306,0,2520,4,1,Gd,9,Typ,1,TA,Attchd,RFn,3,TA,TA,Y,224,114,0,0,0,6,2007,WD,Abnorml,290000,5.4623979978989565,2.5,Vinly,NoRidge,Vinly
160,RM,1869,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,127.0,TA,TA,CBlock,TA,TA,No,Rec,321,Unf,0,162,483,GasA,TA,Y,SBrkr,504,0,987,2,1,TA,5,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,9,2008,WD,Normal,106000,5.02530586526477,1.5,Wood,BrDale,Wood
20,RL,8521,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,842,Unf,0,70,912,GasA,TA,Y,SBrkr,0,0,912,3,1,TA,5,Typ,1,Fa,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,5,2010,WD,Normal,125000,5.096910013008056,1.0,Wood,Sawyer,Wood
120,RL,3182,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,16,Unf,0,1357,1373,GasA,Ex,Y,SBrkr,0,0,1555,2,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,143,20,0,0,0,5,2009,WD,Normal,192500,5.28443073384452,2.0,Vinly,Blmngtn,Vinly
20,RL,8760,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1194,1194,GasA,TA,Y,SBrkr,0,0,1194,3,1,TA,6,Typ,0,,Attchd,RFn,1,TA,TA,Y,0,0,120,0,0,4,2010,WD,Normal,148000,5.1702617153949575,2.0,Metal,NAmes,Metal
60,RL,15138,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,GLQ,689,Unf,0,773,1462,GasA,Ex,Y,SBrkr,1304,0,2794,4,1,Ex,9,Typ,1,TA,Attchd,Fin,3,TA,TA,Y,0,146,202,0,0,7,2009,WD,Normal,403000,5.605305046141109,3.5,Vinly,NoRidge,Vinly
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,297.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,483,483,GasA,TA,Y,SBrkr,504,0,987,2,1,TA,5,Typ,1,Po,Attchd,Unf,1,TA,TA,Y,0,0,0,0,0,6,2006,WD,Normal,94500,4.975431808509263,1.5,Wood,BrDale,Wood
20,RL,10650,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182,ALQ,712,0,894,GasA,TA,Y,SBrkr,0,0,894,3,1,TA,5,Typ,0,,Attchd,Unf,1,TA,TA,Y,365,0,0,0,0,2,2010,WD,Normal,128200,5.107888025182799,2.0,Wood,CollgCr,Wood
60,RL,7851,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,625,Unf,0,235,860,GasA,Ex,Y,SBrkr,1100,0,1960,4,1,Gd,8,Typ,2,TA,BuiltIn,Fin,2,TA,TA,Y,288,48,0,0,0,5,2010,WD,Normal,216500,5.335457900689384,3.5,Vinly,Gilbert,Vinly
160,RM,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,6,3,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,604.0,TA,TA,CBlock,TA,TA,No,ALQ,358,Unf,0,125,483,GasA,TA,Y,SBrkr,504,0,987,2,1,TA,5,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,0,0,0,0,8,2008,WD,Normal,89500,4.951823035315912,1.5,Wood,BrDale,Wood
20,RL,8773,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,98.0,Gd,TA,PConc,Gd,TA,Av,GLQ,24,Unf,0,1390,1414,GasA,Ex,Y,SBrkr,0,0,1414,3,1,Gd,6,Typ,0,,Attchd,RFn,2,TA,TA,Y,132,105,0,0,0,5,2010,WD,Normal,185500,5.268343913951065,2.0,Vinly,CollgCr,Vinly
60,RL,9453,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,402,Unf,0,594,996,GasA,Ex,Y,SBrkr,730,0,1744,3,1,Gd,7,Typ,0,,Attchd,RFn,2,TA,TA,Y,370,70,0,238,0,2,2010,WD,Normal,194500,5.288919605661727,2.5,Wood,SawyerW,Wood
20,RL,12030,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,254.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1694,1694,GasA,Ex,Y,SBrkr,0,0,1694,3,1,Gd,7,Typ,0,,Attchd,Fin,3,TA,TA,Y,168,228,0,0,0,12,2007,New,Partial,318000,5.502427119984433,2.0,Vinly,NridgHt,Vinly
50,RL,8741,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94,Unf,0,641,735,GasA,TA,Y,FuseA,689,0,1487,3,1,TA,7,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,0,140,0,0,0,4,2010,WD,Normal,113000,5.05307844348342,1.5,Vinly,Edwards,Vinly
20,FV,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1078,Unf,0,488,1566,GasA,Ex,Y,SBrkr,0,0,1566,3,1,Gd,7,Typ,0,,Attchd,RFn,2,TA,TA,Y,144,168,0,0,0,4,2010,WD,Normal,262500,5.419129307741976,3.0,Vinly,Somerst,Vinly
30,RM,3880,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,9,1945,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,329,Unf,0,357,686,GasA,Gd,Y,SBrkr,0,0,866,2,1,Gd,4,Typ,0,,,,0,,,Y,58,42,0,0,0,8,2007,WD,Normal,110500,5.04336227802113,1.0,Vinly,OldTown,Vinly
50,RM,5000,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,540,540,GasA,Gd,N,FuseA,551,0,1440,3,1,TA,6,Typ,0,,Attchd,Unf,1,Fa,TA,Y,0,0,77,0,0,4,2006,WD,Normal,79000,4.897627091290442,1.0,Wood,OldTown,Wood
160,RL,10762,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,626,626,GasA,TA,Y,SBrkr,591,0,1217,3,1,TA,6,Typ,1,TA,Attchd,RFn,1,TA,TA,Y,0,28,0,0,0,4,2009,WD,Normal,120000,5.079181246047625,1.5,Wood,SawyerW,Wood
60,RL,8880,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695,Unf,0,253,948,GasA,Ex,Y,SBrkr,888,0,2110,3,1,Gd,8,Typ,2,Fa,Attchd,RFn,2,TA,TA,Y,0,130,0,0,0,5,2010,WD,Normal,205000,5.311753861055754,3.5,Vinly,SawyerW,Vinly
20,RL,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929,Unf,0,916,1845,GasA,Gd,Y,SBrkr,0,0,1872,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,197,39,0,0,0,6,2006,WD,Normal,241500,5.382917135087531,2.5,Wood,NWAmes,Wood
190,RM,9142,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0,Unf,0,1020,1020,GasA,Gd,N,FuseP,1020,0,1928,4,2,Fa,9,Typ,0,,Detchd,Unf,1,Po,Po,Y,0,60,112,0,0,4,2006,WD,Normal,137000,5.136720567156407,2.0,Other,OldTown,Other
20,RL,11310,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954,Hip,CompShg,Wd Sdng,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1367,1367,GasA,Ex,Y,SBrkr,0,0,1375,2,1,TA,5,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,0,30,0,0,0,6,2006,WD,Normal,140000,5.146128035678238,1.0,Wood,NAmes,Wood
60,RL,11317,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,840,840,GasA,Ex,Y,SBrkr,828,0,1668,3,1,Gd,8,Typ,0,,Attchd,RFn,2,TA,TA,Y,144,68,0,0,0,9,2007,WD,Normal,180000,5.2552725051033065,2.5,Vinly,CollgCr,Vinly
50,RL,159000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1.5Fin,6,7,1958,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,TA,CBlock,Gd,TA,Gd,Rec,697,Unf,0,747,1444,GasA,Gd,Y,SBrkr,700,0,2144,4,1,Gd,7,Typ,2,TA,Attchd,Fin,2,TA,TA,Y,0,98,0,0,0,6,2007,WD,Normal,277000,5.442479769064448,2.5,Wood,ClearCr,Wood
30,RL,5350,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,2,1940,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Po,CBlock,TA,TA,No,Unf,0,Unf,0,728,728,GasA,Ex,Y,SBrkr,0,0,1306,3,1,Fa,6,Mod,0,,,,0,,,Y,263,0,0,0,0,5,2010,WD,Normal,76500,4.883661435153617,1.0,Wood,BrkSide,Wood
120,RM,4750,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,Stone,481.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,GasA,Ex,Y,SBrkr,0,0,1625,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,TA,TA,Y,123,0,0,0,153,12,2007,WD,Family,235000,5.371067862271736,3.5,Vinly,Crawfor,Vinly
60,RL,8366,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,798,798,GasA,Ex,Y,SBrkr,842,0,1640,3,1,Gd,6,Typ,0,,Attchd,RFn,2,TA,TA,Y,138,45,0,0,0,12,2008,WD,Normal,173000,5.238046103128795,2.5,Vinly,SawyerW,Vinly
80,RL,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,108.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,270,ALQ,580,452,1302,GasA,Ex,Y,SBrkr,0,0,1302,3,1,Gd,7,Min1,0,,Attchd,RFn,1,TA,TA,Y,333,0,0,0,0,10,2007,CWD,Normal,158000,5.198657086954422,2.5,Wood,NAmes,Wood
20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,922,Unf,0,392,1314,GasA,TA,Y,SBrkr,0,0,1314,3,1,TA,5,Typ,0,,Attchd,RFn,1,TA,TA,Y,250,0,0,0,0,6,2010,WD,Normal,145000,5.161368002234975,2.0,Metal,NAmes,Metal
60,RL,8738,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,975,975,GasA,Ex,Y,SBrkr,1286,0,2291,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,2,TA,TA,Y,192,0,0,0,0,2,2006,WD,Normal,230000,5.361727836017593,2.5,Vinly,Gilbert,Vinly
60,FV,8791,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Rec,503,Unf,0,361,864,GasA,Ex,Y,SBrkr,864,0,1728,3,1,Gd,7,Typ,0,,Attchd,RFn,2,TA,TA,Y,216,56,0,0,0,5,2008,WD,Normal,207500,5.317018101048111,2.5,Vinly,Somerst,Vinly
20,RL,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,180.0,Gd,TA,PConc,Gd,TA,No,GLQ,1334,Unf,0,270,1604,GasA,Ex,Y,SBrkr,0,0,1604,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,2,TA,TA,Y,123,110,0,0,0,3,2009,WD,Abnorml,220000,5.342422680822207,3.5,Vinly,CollgCr,Vinly
60,RL,12435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,Gd,TA,PConc,Gd,TA,No,GLQ,361,Unf,0,602,963,GasA,Ex,Y,SBrkr,829,0,1792,3,1,Gd,7,Typ,1,TA,Attchd,RFn,2,TA,TA,Y,0,96,0,245,0,5,2008,WD,Normal,231500,5.364550995353972,2.5,Vinly,CollgCr,Vinly
20,RM,12702,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,,,,,0,,0,0,0,GasA,Gd,Y,FuseA,0,0,882,2,1,TA,4,Typ,0,,Detchd,Unf,1,TA,TA,Y,0,45,0,0,0,12,2008,WD,Normal,97000,4.986771734266245,1.0,Brick,OldTown,Brick
80,RL,19296,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,SLvl,6,5,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672,ALQ,690,0,1362,GasA,TA,Y,SBrkr,0,0,1382,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,0,0,252,0,0,5,2009,WD,Normal,176000,5.2455126678141495,2.0,Wood,NAmes,Wood
60,RL,9588,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1482,1482,GasA,Ex,Y,SBrkr,1092,0,2574,3,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,TA,TA,Y,0,148,0,0,0,11,2007,New,Partial,276000,5.440909082065217,2.5,Cement,CollgCr,Cement
80,RL,8471,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,7,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506,Unf,0,0,506,GasA,TA,Y,SBrkr,0,0,1212,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,TA,TA,Y,292,12,0,0,0,7,2006,WD,Normal,151000,5.17897694729317,2.0,Wood,Sawyer,Wood
50,RM,5500,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,234,ALQ,692,0,926,GasA,TA,Y,SBrkr,0,390,1316,3,1,TA,6,Typ,0,,Detchd,Unf,2,TA,TA,Y,0,0,0,0,0,4,2010,WD,Normal,130000,5.113943352306837,2.0,Wood,OldTown,Wood
30,RM,5232,Pave,IR3,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,5,1925,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0,Unf,0,680,680,GasA,Gd,N,FuseP,0,0,764,2,1,TA,4,Typ,0,,Detchd,Unf,2,TA,TA,N,0,0,0,0,0,6,2008,WD,Normal,73000,4.863322860120456,1.0,Wood,OldTown,Wood
20,RL,12090,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,210.0,TA,Gd,CBlock,Gd,TA,No,GLQ,588,LwQ,228,606,1422,GasA,TA,Y,SBrkr,0,0,1422,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,276,0,0,0,0,6,2008,WD,Normal,175500,5.244277120801843,2.0,Metal,NWAmes,Metal
60,RL,11207,Pave,IR1,HLS,AllPub,FR2,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,714,Unf,0,88,802,GasA,Gd,Y,SBrkr,709,0,1511,3,1,TA,8,Typ,1,TA,Attchd,Fin,2,TA,TA,Y,95,75,0,0,0,6,2006,WD,Normal,185000,5.267171728403014,3.5,Vinly,Gilbert,Vinly
75,RL,8400,Pave,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,5,8,1939,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,LwQ,378,Unf,0,342,720,GasA,Ex,Y,SBrkr,720,420,2192,4,1,Gd,8,Typ,1,Gd,Detchd,Unf,1,TA,TA,Y,262,24,0,0,0,7,2008,WD,Normal,179500,5.254064452914338,2.5,Wood,SWISU,Wood
30,RM,6900,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,6,1940,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,403,Rec,125,212,740,GasA,Ex,Y,SBrkr,0,0,778,2,1,TA,4,Typ,1,Gd,Detchd,Fin,1,Ex,Ex,Y,0,25,0,0,0,2,2008,WD,Normal,120500,5.080987046910887,1.0,Vinly,IDOTRR,Vinly
20,RL,7917,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1976,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,Gd,CBlock,TA,Gd,No,BLQ,751,Unf,0,392,1143,GasA,TA,Y,SBrkr,0,0,1113,3,1,TA,6,Typ,1,Fa,Attchd,RFn,1,TA,Gd,Y,370,30,0,0,0,5,2007,WD,Normal,148000,5.1702617153949575,2.5,Wood,Edwards,Wood
60,FV,10728,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1095,1095,GasA,Gd,Y,SBrkr,844,0,1939,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,TA,TA,Y,192,51,0,0,0,8,2006,New,Partial,266000,5.424881636631067,2.5,Vinly,Somerst,Vinly
20,RL,39104,Pave,IR1,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,7,1954,Flat,Membran,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,LwQ,226,GLQ,1063,96,1385,GasA,Ex,Y,SBrkr,0,0,1363,2,1,TA,5,Mod,2,TA,Attchd,Unf,2,TA,TA,Y,81,0,0,0,0,4,2008,WD,Normal,241500,5.382917135087531,2.0,Wood,ClearCr,Wood
60,RL,11764,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524,Unf,0,628,1152,GasA,Ex,Y,SBrkr,1106,0,2270,4,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,TA,TA,Y,132,57,0,0,0,4,2010,WD,Normal,290000,5.4623979978989565,2.5,Vinly,NoRidge,Vinly
20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,TA,CBlock,TA,TA,No,Rec,620,LwQ,620,0,1240,GasA,Gd,Y,SBrkr,0,0,1632,3,1,TA,6,Min1,1,Gd,Attchd,RFn,1,TA,TA,Y,289,0,0,0,0,4,2009,WD,Normal,139000,5.143014800254095,3.0,Wood,NAmes,Wood
20,RL,8314,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1982,Gable,CompShg,HdBoard,ImStucc,None,0.0,TA,TA,CBlock,TA,TA,Gd,ALQ,546,Unf,0,270,816,GasA,TA,Y,SBrkr,0,0,816,2,1,TA,5,Typ,0,,Attchd,Unf,1,TA,TA,Y,168,0,0,0,0,6,2007,WD,Normal,124500,5.095169351431755,1.0,Wood,Mitchel,Wood
50,RL,7264,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,7,1925,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,952,952,GasW,Gd,N,SBrkr,596,0,1548,3,1,Ex,5,Typ,0,,Detchd,Unf,2,TA,TA,Y,74,0,0,0,144,10,2009,WD,Normal,205000,5.311753861055754,2.5,Wood,BrkSide,Wood
20,RL,9196,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1560,1560,GasA,Ex,Y,SBrkr,0,0,1560,3,1,Gd,7,Typ,0,,Attchd,Fin,2,TA,TA,Y,100,150,0,0,0,4,2010,WD,Normal,201000,5.303196057420489,2.0,Vinly,Mitchel,Vinly
